Date,day,month,year,price
27-12-2013,27,12,2013,4.34
30-12-2013,30,12,2013,4.41
31-12-2013,31,12,2013,4.31
02-01-2014,2,1,2014,4.32
03-01-2014,3,1,2014,4.39
06-01-2014,6,1,2014,4.5
07-01-2014,7,1,2014,4.58
08-01-2014,8,1,2014,4.36
09-01-2014,9,1,2014,4.15
10-01-2014,10,1,2014,3.95
13-01-2014,13,1,2014,4.19
14-01-2014,14,1,2014,4.36
15-01-2014,15,1,2014,4.45
16-01-2014,16,1,2014,4.55
17-01-2014,17,1,2014,4.39
21-01-2014,21,1,2014,4.61
22-01-2014,22,1,2014,4.92
23-01-2014,23,1,2014,5.64
24-01-2014,24,1,2014,5.17
27-01-2014,27,1,2014,5.66
28-01-2014,28,1,2014,5.25
29-01-2014,29,1,2014,5.23
30-01-2014,30,1,2014,5.27
31-01-2014,31,1,2014,5.04
03-02-2014,3,2,2014,5.04
04-02-2014,4,2,2014,5.78
05-02-2014,5,2,2014,8.12
06-02-2014,6,2,2014,6.9
07-02-2014,7,2,2014,5.92
10-02-2014,10,2,2014,8.15
11-02-2014,11,2,2014,7.75
12-02-2014,12,2,2014,5.96
13-02-2014,13,2,2014,5.34
14-02-2014,14,2,2014,5.54
18-02-2014,18,2,2014,5.8
19-02-2014,19,2,2014,6
20-02-2014,20,2,2014,5.96
21-02-2014,21,2,2014,6.24
24-02-2014,24,2,2014,6.08
25-02-2014,25,2,2014,5.21
26-02-2014,26,2,2014,4.81
27-02-2014,27,2,2014,4.61
28-02-2014,28,2,2014,4.8
03-03-2014,3,3,2014,7.09
04-03-2014,4,3,2014,7.98
05-03-2014,5,3,2014,6.46
06-03-2014,6,3,2014,4.89
07-03-2014,7,3,2014,4.78
10-03-2014,10,3,2014,4.67
11-03-2014,11,3,2014,4.67
12-03-2014,12,3,2014,4.72
13-03-2014,13,3,2014,4.41
14-03-2014,14,3,2014,4.4
17-03-2014,17,3,2014,4.57
18-03-2014,18,3,2014,4.42
19-03-2014,19,3,2014,4.43
20-03-2014,20,3,2014,4.39
21-03-2014,21,3,2014,4.33
24-03-2014,24,3,2014,4.42
25-03-2014,25,3,2014,4.53
26-03-2014,26,3,2014,4.44
27-03-2014,27,3,2014,4.39
28-03-2014,28,3,2014,4.5
31-03-2014,31,3,2014,4.48
01-04-2014,1,4,2014,4.39
02-04-2014,2,4,2014,4.39
03-04-2014,3,4,2014,4.51
04-04-2014,4,4,2014,4.49
07-04-2014,7,4,2014,4.58
08-04-2014,8,4,2014,4.57
09-04-2014,9,4,2014,4.67
10-04-2014,10,4,2014,4.67
11-04-2014,11,4,2014,4.67
14-04-2014,14,4,2014,4.64
15-04-2014,15,4,2014,4.69
16-04-2014,16,4,2014,4.64
17-04-2014,17,4,2014,4.64
21-04-2014,21,4,2014,4.76
22-04-2014,22,4,2014,4.76
23-04-2014,23,4,2014,4.81
24-04-2014,24,4,2014,4.81
25-04-2014,25,4,2014,4.83
28-04-2014,28,4,2014,4.72
29-04-2014,29,4,2014,4.78
30-04-2014,30,4,2014,4.79
01-05-2014,1,5,2014,4.79
02-05-2014,2,5,2014,4.73
05-05-2014,5,5,2014,4.73
06-05-2014,6,5,2014,4.8
07-05-2014,7,5,2014,4.82
08-05-2014,8,5,2014,4.77
09-05-2014,9,5,2014,4.59
12-05-2014,12,5,2014,4.52
13-05-2014,13,5,2014,4.47
14-05-2014,14,5,2014,4.47
15-05-2014,15,5,2014,4.42
16-05-2014,16,5,2014,4.42
19-05-2014,19,5,2014,4.54
20-05-2014,20,5,2014,4.53
21-05-2014,21,5,2014,4.57
22-05-2014,22,5,2014,4.57
23-05-2014,23,5,2014,4.4
27-05-2014,27,5,2014,4.4
28-05-2014,28,5,2014,4.56
29-05-2014,29,5,2014,4.63
30-05-2014,30,5,2014,4.49
02-06-2014,2,6,2014,4.49
03-06-2014,3,6,2014,4.62
04-06-2014,4,6,2014,4.62
05-06-2014,5,6,2014,4.66
06-06-2014,6,6,2014,4.66
09-06-2014,9,6,2014,4.67
10-06-2014,10,6,2014,4.67
11-06-2014,11,6,2014,4.51
12-06-2014,12,6,2014,4.51
13-06-2014,13,6,2014,4.7
16-06-2014,16,6,2014,4.71
17-06-2014,17,6,2014,4.68
18-06-2014,18,6,2014,4.68
19-06-2014,19,6,2014,4.67
20-06-2014,20,6,2014,4.53
23-06-2014,23,6,2014,4.53
24-06-2014,24,6,2014,4.49
25-06-2014,25,6,2014,4.58
26-06-2014,26,6,2014,4.58
27-06-2014,27,6,2014,4.39
30-06-2014,30,6,2014,4.39
01-07-2014,1,7,2014,4.47
02-07-2014,2,7,2014,4.47
03-07-2014,3,7,2014,4.31
07-07-2014,7,7,2014,4.31
08-07-2014,8,7,2014,4.18
09-07-2014,9,7,2014,4.17
10-07-2014,10,7,2014,4.15
11-07-2014,11,7,2014,4.13
14-07-2014,14,7,2014,4.13
15-07-2014,15,7,2014,4.13
16-07-2014,16,7,2014,4.16
17-07-2014,17,7,2014,4.04
18-07-2014,18,7,2014,4.08
21-07-2014,21,7,2014,3.87
22-07-2014,22,7,2014,3.81
23-07-2014,23,7,2014,3.83
24-07-2014,24,7,2014,3.83
25-07-2014,25,7,2014,3.86
28-07-2014,28,7,2014,3.84
29-07-2014,29,7,2014,3.79
30-07-2014,30,7,2014,3.78
31-07-2014,31,7,2014,3.78
01-08-2014,1,8,2014,3.77
04-08-2014,4,8,2014,3.87
05-08-2014,5,8,2014,3.87
06-08-2014,6,8,2014,3.92
07-08-2014,7,8,2014,3.99
08-08-2014,8,8,2014,3.94
11-08-2014,11,8,2014,4
12-08-2014,12,8,2014,3.94
13-08-2014,13,8,2014,3.9
14-08-2014,14,8,2014,3.85
15-08-2014,15,8,2014,3.8
18-08-2014,18,8,2014,3.78
19-08-2014,19,8,2014,3.84
20-08-2014,20,8,2014,3.88
21-08-2014,21,8,2014,3.88
22-08-2014,22,8,2014,3.88
25-08-2014,25,8,2014,3.94
26-08-2014,26,8,2014,3.99
27-08-2014,27,8,2014,4.02
28-08-2014,28,8,2014,4.06
29-08-2014,29,8,2014,4.04
02-09-2014,2,9,2014,4.01
03-09-2014,3,9,2014,3.94
04-09-2014,4,9,2014,3.91
05-09-2014,5,9,2014,3.86
08-09-2014,8,9,2014,3.86
09-09-2014,9,9,2014,3.93
10-09-2014,10,9,2014,3.98
11-09-2014,11,9,2014,3.94
12-09-2014,12,9,2014,3.82
15-09-2014,15,9,2014,3.92
16-09-2014,16,9,2014,3.85
17-09-2014,17,9,2014,3.97
18-09-2014,18,9,2014,3.99
19-09-2014,19,9,2014,3.99
22-09-2014,22,9,2014,3.88
23-09-2014,23,9,2014,3.9
24-09-2014,24,9,2014,3.84
25-09-2014,25,9,2014,3.89
26-09-2014,26,9,2014,3.89
29-09-2014,29,9,2014,3.89
30-09-2014,30,9,2014,4.14
01-10-2014,1,10,2014,4.14
02-10-2014,2,10,2014,4
03-10-2014,3,10,2014,3.94
06-10-2014,6,10,2014,3.89
07-10-2014,7,10,2014,3.88
08-10-2014,8,10,2014,3.88
09-10-2014,9,10,2014,3.87
10-10-2014,10,10,2014,3.86
13-10-2014,13,10,2014,3.87
14-10-2014,14,10,2014,3.91
15-10-2014,15,10,2014,3.81
16-10-2014,16,10,2014,3.8
17-10-2014,17,10,2014,3.73
20-10-2014,20,10,2014,3.69
21-10-2014,21,10,2014,3.62
22-10-2014,22,10,2014,3.69
23-10-2014,23,10,2014,3.6
24-10-2014,24,10,2014,3.53
27-10-2014,27,10,2014,3.56
28-10-2014,28,10,2014,3.53
29-10-2014,29,10,2014,3.6
30-10-2014,30,10,2014,3.76
31-10-2014,31,10,2014,3.82
03-11-2014,3,11,2014,3.82
04-11-2014,4,11,2014,3.67
05-11-2014,5,11,2014,3.83
06-11-2014,6,11,2014,3.92
07-11-2014,7,11,2014,3.92
10-11-2014,10,11,2014,4.18
11-11-2014,11,11,2014,4.18
12-11-2014,12,11,2014,4.2
13-11-2014,13,11,2014,4.2
14-11-2014,14,11,2014,4.05
17-11-2014,17,11,2014,4.26
18-11-2014,18,11,2014,4.33
19-11-2014,19,11,2014,4.41
20-11-2014,20,11,2014,4.41
21-11-2014,21,11,2014,4.32
24-11-2014,24,11,2014,4.09
25-11-2014,25,11,2014,4.09
26-11-2014,26,11,2014,4.15
28-11-2014,28,11,2014,4.3
01-12-2014,1,12,2014,4.3
02-12-2014,2,12,2014,3.77
03-12-2014,3,12,2014,3.63
04-12-2014,4,12,2014,3.63
05-12-2014,5,12,2014,3.42
08-12-2014,8,12,2014,3.42
09-12-2014,9,12,2014,3.63
10-12-2014,10,12,2014,3.65
11-12-2014,11,12,2014,3.68
12-12-2014,12,12,2014,3.91
15-12-2014,15,12,2014,3.72
16-12-2014,16,12,2014,3.58
17-12-2014,17,12,2014,3.72
18-12-2014,18,12,2014,3.71
19-12-2014,19,12,2014,3.71
22-12-2014,22,12,2014,3.05
23-12-2014,23,12,2014,2.99
24-12-2014,24,12,2014,2.99
26-12-2014,26,12,2014,2.74
29-12-2014,29,12,2014,3.07
30-12-2014,30,12,2014,3.14
31-12-2014,31,12,2014,3.14
02-01-2015,2,1,2015,3.01
05-01-2015,5,1,2015,3.22
06-01-2015,6,1,2015,2.98
07-01-2015,7,1,2015,3.08
08-01-2015,8,1,2015,2.92
09-01-2015,9,1,2015,2.96
12-01-2015,12,1,2015,2.9
13-01-2015,13,1,2015,2.92
14-01-2015,14,1,2015,3.15
15-01-2015,15,1,2015,3.32
16-01-2015,16,1,2015,3.11
20-01-2015,20,1,2015,2.94
21-01-2015,21,1,2015,2.94
22-01-2015,22,1,2015,2.95
23-01-2015,23,1,2015,2.96
26-01-2015,26,1,2015,2.92
27-01-2015,27,1,2015,2.96
28-01-2015,28,1,2015,2.89
29-01-2015,29,1,2015,2.88
30-01-2015,30,1,2015,2.88
02-02-2015,2,2,2015,2.88
03-02-2015,3,2,2015,2.67
04-02-2015,4,2,2015,2.73
05-02-2015,5,2,2015,2.66
06-02-2015,6,2,2015,2.66
09-02-2015,9,2,2015,2.62
10-02-2015,10,2,2015,2.67
11-02-2015,11,2,2015,2.86
12-02-2015,12,2,2015,2.86
13-02-2015,13,2,2015,2.75
17-02-2015,17,2,2015,2.75
18-02-2015,18,2,2015,2.92
19-02-2015,19,2,2015,2.92
20-02-2015,20,2,2015,3.02
23-02-2015,23,2,2015,3.22
24-02-2015,24,2,2015,3.22
25-02-2015,25,2,2015,3.21
26-02-2015,26,2,2015,3.21
27-02-2015,27,2,2015,2.79
02-03-2015,2,3,2015,2.79
03-03-2015,3,3,2015,3
04-03-2015,4,3,2015,3.27
05-03-2015,5,3,2015,3.27
06-03-2015,6,3,2015,2.89
09-03-2015,9,3,2015,2.75
10-03-2015,10,3,2015,2.76
11-03-2015,11,3,2015,2.76
12-03-2015,12,3,2015,2.82
13-03-2015,13,3,2015,2.72
16-03-2015,16,3,2015,2.68
17-03-2015,17,3,2015,2.82
18-03-2015,18,3,2015,2.8
19-03-2015,19,3,2015,2.86
20-03-2015,20,3,2015,2.86
23-03-2015,23,3,2015,2.72
24-03-2015,24,3,2015,2.79
25-03-2015,25,3,2015,2.77
26-03-2015,26,3,2015,2.77
27-03-2015,27,3,2015,2.89
30-03-2015,30,3,2015,2.64
31-03-2015,31,3,2015,2.65
01-04-2015,1,4,2015,2.62
02-04-2015,2,4,2015,2.63
06-04-2015,6,4,2015,2.63
07-04-2015,7,4,2015,2.71
08-04-2015,8,4,2015,2.71
09-04-2015,9,4,2015,2.72
10-04-2015,10,4,2015,2.58
13-04-2015,13,4,2015,2.58
14-04-2015,14,4,2015,2.58
15-04-2015,15,4,2015,2.62
16-04-2015,16,4,2015,2.61
17-04-2015,17,4,2015,2.67
20-04-2015,20,4,2015,2.57
21-04-2015,21,4,2015,2.59
22-04-2015,22,4,2015,2.63
23-04-2015,23,4,2015,2.59
24-04-2015,24,4,2015,2.59
27-04-2015,27,4,2015,2.5
28-04-2015,28,4,2015,2.55
29-04-2015,29,4,2015,2.55
30-04-2015,30,4,2015,2.56
01-05-2015,1,5,2015,2.68
04-05-2015,4,5,2015,2.72
05-05-2015,5,5,2015,2.76
06-05-2015,6,5,2015,2.76
07-05-2015,7,5,2015,2.74
08-05-2015,8,5,2015,2.78
11-05-2015,11,5,2015,2.85
12-05-2015,12,5,2015,2.85
13-05-2015,13,5,2015,2.85
14-05-2015,14,5,2015,2.87
15-05-2015,15,5,2015,2.96
18-05-2015,18,5,2015,3.01
19-05-2015,19,5,2015,3.01
20-05-2015,20,5,2015,3.04
21-05-2015,21,5,2015,2.96
22-05-2015,22,5,2015,2.96
26-05-2015,26,5,2015,2.82
27-05-2015,27,5,2015,2.82
28-05-2015,28,5,2015,2.78
29-05-2015,29,5,2015,2.78
01-06-2015,1,6,2015,2.78
02-06-2015,2,6,2015,2.63
03-06-2015,3,6,2015,2.65
04-06-2015,4,6,2015,2.6
05-06-2015,5,6,2015,2.6
08-06-2015,8,6,2015,2.6
09-06-2015,9,6,2015,2.72
10-06-2015,10,6,2015,2.81
11-06-2015,11,6,2015,2.88
12-06-2015,12,6,2015,2.88
15-06-2015,15,6,2015,2.89
16-06-2015,16,6,2015,2.94
17-06-2015,17,6,2015,2.93
18-06-2015,18,6,2015,2.93
19-06-2015,19,6,2015,2.81
22-06-2015,22,6,2015,2.79
23-06-2015,23,6,2015,2.83
24-06-2015,24,6,2015,2.83
25-06-2015,25,6,2015,2.8
26-06-2015,26,6,2015,2.77
29-06-2015,29,6,2015,2.77
30-06-2015,30,6,2015,2.8
01-07-2015,1,7,2015,2.78
02-07-2015,2,7,2015,2.79
03-07-2015,3,7,2015,2.79
06-07-2015,6,7,2015,2.79
07-07-2015,7,7,2015,2.77
08-07-2015,8,7,2015,2.77
09-07-2015,9,7,2015,2.7
10-07-2015,10,7,2015,2.7
13-07-2015,13,7,2015,2.88
14-07-2015,14,7,2015,2.88
15-07-2015,15,7,2015,2.93
16-07-2015,16,7,2015,2.9
17-07-2015,17,7,2015,2.88
20-07-2015,20,7,2015,2.88
21-07-2015,21,7,2015,2.84
22-07-2015,22,7,2015,2.84
23-07-2015,23,7,2015,2.92
24-07-2015,24,7,2015,2.92
27-07-2015,27,7,2015,2.92
28-07-2015,28,7,2015,2.89
29-07-2015,29,7,2015,2.91
30-07-2015,30,7,2015,2.87
31-07-2015,31,7,2015,2.76
03-08-2015,3,8,2015,2.76
04-08-2015,4,8,2015,2.83
05-08-2015,5,8,2015,2.85
06-08-2015,6,8,2015,2.76
07-08-2015,7,8,2015,2.76
10-08-2015,10,8,2015,2.85
11-08-2015,11,8,2015,2.84
12-08-2015,12,8,2015,2.93
13-08-2015,13,8,2015,2.93
14-08-2015,14,8,2015,2.83
17-08-2015,17,8,2015,2.79
18-08-2015,18,8,2015,2.71
19-08-2015,19,8,2015,2.77
20-08-2015,20,8,2015,2.77
21-08-2015,21,8,2015,2.7
24-08-2015,24,8,2015,2.65
25-08-2015,25,8,2015,2.71
26-08-2015,26,8,2015,2.73
27-08-2015,27,8,2015,2.69
28-08-2015,28,8,2015,2.69
31-08-2015,31,8,2015,2.7
01-09-2015,1,9,2015,2.7
02-09-2015,2,9,2015,2.7
03-09-2015,3,9,2015,2.67
04-09-2015,4,9,2015,2.67
07-09-2015,7,9,2015,2.67
08-09-2015,8,9,2015,2.74
09-09-2015,9,9,2015,2.74
10-09-2015,10,9,2015,2.71
11-09-2015,11,9,2015,2.67
14-09-2015,14,9,2015,2.7
15-09-2015,15,9,2015,2.74
16-09-2015,16,9,2015,2.69
17-09-2015,17,9,2015,2.69
18-09-2015,18,9,2015,2.69
21-09-2015,21,9,2015,2.61
22-09-2015,22,9,2015,2.61
23-09-2015,23,9,2015,2.62
24-09-2015,24,9,2015,2.62
25-09-2015,25,9,2015,2.6
28-09-2015,28,9,2015,2.66
29-09-2015,29,9,2015,2.57
30-09-2015,30,9,2015,2.47
01-10-2015,1,10,2015,2.37
02-10-2015,2,10,2015,2.37
05-10-2015,5,10,2015,2.34
06-10-2015,6,10,2015,2.35
07-10-2015,7,10,2015,2.35
08-10-2015,8,10,2015,2.35
09-10-2015,9,10,2015,2.49
12-10-2015,12,10,2015,2.48
13-10-2015,13,10,2015,2.47
14-10-2015,14,10,2015,2.47
15-10-2015,15,10,2015,2.54
16-10-2015,16,10,2015,2.42
19-10-2015,19,10,2015,2.43
20-10-2015,20,10,2015,2.46
21-10-2015,21,10,2015,2.37
22-10-2015,22,10,2015,2.37
23-10-2015,23,10,2015,2.28
26-10-2015,26,10,2015,2.18
27-10-2015,27,10,2015,2.14
28-10-2015,28,10,2015,2.14
29-10-2015,29,10,2015,2.15
30-10-2015,30,10,2015,1.98
02-11-2015,2,11,2015,1.92
03-11-2015,3,11,2015,1.92
04-11-2015,4,11,2015,2.04
05-11-2015,5,11,2015,2.04
06-11-2015,6,11,2015,2.19
09-11-2015,9,11,2015,2.19
10-11-2015,10,11,2015,2.14
11-11-2015,11,11,2015,2.13
12-11-2015,12,11,2015,2.05
13-11-2015,13,11,2015,2.02
16-11-2015,16,11,2015,2.02
17-11-2015,17,11,2015,2.05
18-11-2015,18,11,2015,2.1
19-11-2015,19,11,2015,2.1
20-11-2015,20,11,2015,2.18
23-11-2015,23,11,2015,2.18
24-11-2015,24,11,2015,2.14
25-11-2015,25,11,2015,2.14
26-11-2015,26,11,2015,2.14
27-11-2015,27,11,2015,2.14
30-11-2015,30,11,2015,2.11
01-12-2015,1,12,2015,2.11
02-12-2015,2,12,2015,2.19
03-12-2015,3,12,2015,2.14
04-12-2015,4,12,2015,2.1
07-12-2015,7,12,2015,2.06
08-12-2015,8,12,2015,2.01
09-12-2015,9,12,2015,2
10-12-2015,10,12,2015,1.95
11-12-2015,11,12,2015,1.79
14-12-2015,14,12,2015,1.7
15-12-2015,15,12,2015,1.66
16-12-2015,16,12,2015,1.7
17-12-2015,17,12,2015,1.79
18-12-2015,18,12,2015,1.74
21-12-2015,21,12,2015,1.76
22-12-2015,22,12,2015,1.73
23-12-2015,23,12,2015,1.63
24-12-2015,24,12,2015,1.63
25-12-2015,25,12,2015,1.63
28-12-2015,28,12,2015,2.11
29-12-2015,29,12,2015,2.39
30-12-2015,30,12,2015,2.28
31-12-2015,31,12,2015,2.28
01-01-2016,1,1,2016,2.28
04-01-2016,4,1,2016,2.39
05-01-2016,5,1,2016,2.33
06-01-2016,6,1,2016,2.37
07-01-2016,7,1,2016,2.35
08-01-2016,8,1,2016,2.47
11-01-2016,11,1,2016,2.54
12-01-2016,12,1,2016,2.4
13-01-2016,13,1,2016,2.28
14-01-2016,14,1,2016,2.21
15-01-2016,15,1,2016,2.18
18-01-2016,18,1,2016,2.18
19-01-2016,19,1,2016,2.23
20-01-2016,20,1,2016,2.18
21-01-2016,21,1,2016,2.22
22-01-2016,22,1,2016,2.21
25-01-2016,25,1,2016,2.16
26-01-2016,26,1,2016,2.26
27-01-2016,27,1,2016,2.26
28-01-2016,28,1,2016,2.15
29-01-2016,29,1,2016,2.28
01-02-2016,1,2,2016,2.28
02-02-2016,2,2,2016,2.07
03-02-2016,3,2,2016,2.06
04-02-2016,4,2,2016,2.07
05-02-2016,5,2,2016,2.08
08-02-2016,8,2,2016,2.23
09-02-2016,9,2,2016,2.17
10-02-2016,10,2,2016,2.16
11-02-2016,11,2,2016,2.15
12-02-2016,12,2,2016,2.08
15-02-2016,15,2,2016,2.08
16-02-2016,16,2,2016,1.95
17-02-2016,17,2,2016,1.93
18-02-2016,18,2,2016,1.89
19-02-2016,19,2,2016,1.83
22-02-2016,22,2,2016,1.86
23-02-2016,23,2,2016,1.85
24-02-2016,24,2,2016,1.85
25-02-2016,25,2,2016,1.78
26-02-2016,26,2,2016,1.78
29-02-2016,29,2,2016,1.62
01-03-2016,1,3,2016,1.57
02-03-2016,2,3,2016,1.6
03-03-2016,3,3,2016,1.59
04-03-2016,4,3,2016,1.49
07-03-2016,7,3,2016,1.56
08-03-2016,8,3,2016,1.6
09-03-2016,9,3,2016,1.61
10-03-2016,10,3,2016,1.72
11-03-2016,11,3,2016,1.74
14-03-2016,14,3,2016,1.68
15-03-2016,15,3,2016,1.81
16-03-2016,16,3,2016,1.77
17-03-2016,17,3,2016,1.84
18-03-2016,18,3,2016,1.84
21-03-2016,21,3,2016,1.79
22-03-2016,22,3,2016,1.79
23-03-2016,23,3,2016,1.79
24-03-2016,24,3,2016,1.78
25-03-2016,25,3,2016,1.78
28-03-2016,28,3,2016,1.78
29-03-2016,29,3,2016,1.77
30-03-2016,30,3,2016,1.87
31-03-2016,31,3,2016,1.98
01-04-2016,1,4,2016,1.88
04-04-2016,4,4,2016,1.96
05-04-2016,5,4,2016,1.96
06-04-2016,6,4,2016,1.91
07-04-2016,7,4,2016,1.96
08-04-2016,8,4,2016,1.99
11-04-2016,11,4,2016,1.9
12-04-2016,12,4,2016,1.97
13-04-2016,13,4,2016,2.01
14-04-2016,14,4,2016,1.93
15-04-2016,15,4,2016,1.71
18-04-2016,18,4,2016,1.76
19-04-2016,19,4,2016,1.94
20-04-2016,20,4,2016,1.94
21-04-2016,21,4,2016,1.96
22-04-2016,22,4,2016,1.92
25-04-2016,25,4,2016,1.97
26-04-2016,26,4,2016,1.97
27-04-2016,27,4,2016,1.88
28-04-2016,28,4,2016,1.88
29-04-2016,29,4,2016,1.89
02-05-2016,2,5,2016,1.91
03-05-2016,3,5,2016,1.94
04-05-2016,4,5,2016,2.03
05-05-2016,5,5,2016,2.05
06-05-2016,6,5,2016,1.86
09-05-2016,9,5,2016,2.01
10-05-2016,10,5,2016,2.01
11-05-2016,11,5,2016,2.01
12-05-2016,12,5,2016,2.01
13-05-2016,13,5,2016,1.96
16-05-2016,16,5,2016,1.91
17-05-2016,17,5,2016,1.97
18-05-2016,18,5,2016,1.91
19-05-2016,19,5,2016,1.83
20-05-2016,20,5,2016,1.81
23-05-2016,23,5,2016,1.96
24-05-2016,24,5,2016,1.91
25-05-2016,25,5,2016,1.77
26-05-2016,26,5,2016,1.77
27-05-2016,27,5,2016,1.77
30-05-2016,30,5,2016,1.77
31-05-2016,31,5,2016,2.12
01-06-2016,1,6,2016,2.25
02-06-2016,2,6,2016,2.3
03-06-2016,3,6,2016,2.31
06-06-2016,6,6,2016,2.32
07-06-2016,7,6,2016,2.32
08-06-2016,8,6,2016,2.36
09-06-2016,9,6,2016,2.34
10-06-2016,10,6,2016,2.46
13-06-2016,13,6,2016,2.55
14-06-2016,14,6,2016,2.55
15-06-2016,15,6,2016,2.62
16-06-2016,16,6,2016,2.62
17-06-2016,17,6,2016,2.59
20-06-2016,20,6,2016,2.74
21-06-2016,21,6,2016,2.79
22-06-2016,22,6,2016,2.82
23-06-2016,23,6,2016,2.69
24-06-2016,24,6,2016,2.71
27-06-2016,27,6,2016,2.79
28-06-2016,28,6,2016,2.89
29-06-2016,29,6,2016,2.94
30-06-2016,30,6,2016,2.94
01-07-2016,1,7,2016,2.89
04-07-2016,4,7,2016,2.89
05-07-2016,5,7,2016,2.82
06-07-2016,6,7,2016,2.82
07-07-2016,7,7,2016,2.78
08-07-2016,8,7,2016,2.8
11-07-2016,11,7,2016,2.88
12-07-2016,12,7,2016,2.88
13-07-2016,13,7,2016,2.81
14-07-2016,14,7,2016,2.79
15-07-2016,15,7,2016,2.7
18-07-2016,18,7,2016,2.83
19-07-2016,19,7,2016,2.83
20-07-2016,20,7,2016,2.76
21-07-2016,21,7,2016,2.76
22-07-2016,22,7,2016,2.8
25-07-2016,25,7,2016,2.8
26-07-2016,26,7,2016,2.84
27-07-2016,27,7,2016,2.84
28-07-2016,28,7,2016,2.79
29-07-2016,29,7,2016,2.97
01-08-2016,1,8,2016,2.97
02-08-2016,2,8,2016,2.79
03-08-2016,3,8,2016,2.89
04-08-2016,4,8,2016,2.89
05-08-2016,5,8,2016,2.88
08-08-2016,8,8,2016,2.85
09-08-2016,9,8,2016,2.85
10-08-2016,10,8,2016,2.76
11-08-2016,11,8,2016,2.7
12-08-2016,12,8,2016,2.7
15-08-2016,15,8,2016,2.75
16-08-2016,16,8,2016,2.75
17-08-2016,17,8,2016,2.76
18-08-2016,18,8,2016,2.75
19-08-2016,19,8,2016,2.67
22-08-2016,22,8,2016,2.75
23-08-2016,23,8,2016,2.75
24-08-2016,24,8,2016,2.82
25-08-2016,25,8,2016,2.89
26-08-2016,26,8,2016,2.91
29-08-2016,29,8,2016,2.97
30-08-2016,30,8,2016,2.95
31-08-2016,31,8,2016,2.95
01-09-2016,1,9,2016,2.95
02-09-2016,2,9,2016,2.88
05-09-2016,5,9,2016,2.88
06-09-2016,6,9,2016,2.88
07-09-2016,7,9,2016,2.77
08-09-2016,8,9,2016,2.88
09-09-2016,9,9,2016,2.93
12-09-2016,12,9,2016,3.04
13-09-2016,13,9,2016,3.04
14-09-2016,14,9,2016,3.07
15-09-2016,15,9,2016,2.98
16-09-2016,16,9,2016,2.97
19-09-2016,19,9,2016,3
20-09-2016,20,9,2016,3.12
21-09-2016,21,9,2016,3.19
22-09-2016,22,9,2016,3.18
23-09-2016,23,9,2016,3.06
26-09-2016,26,9,2016,3.06
27-09-2016,27,9,2016,3.09
28-09-2016,28,9,2016,3.07
29-09-2016,29,9,2016,2.98
30-09-2016,30,9,2016,2.84
03-10-2016,3,10,2016,2.84
04-10-2016,4,10,2016,2.83
05-10-2016,5,10,2016,2.83
06-10-2016,6,10,2016,3.04
07-10-2016,7,10,2016,3.02
10-10-2016,10,10,2016,3.18
11-10-2016,11,10,2016,3.17
12-10-2016,12,10,2016,3.17
13-10-2016,13,10,2016,3.16
14-10-2016,14,10,2016,3.18
17-10-2016,17,10,2016,3.21
18-10-2016,18,10,2016,3.25
19-10-2016,19,10,2016,3.18
20-10-2016,20,10,2016,3.12
21-10-2016,21,10,2016,2.92
24-10-2016,24,10,2016,2.78
25-10-2016,25,10,2016,2.69
26-10-2016,26,10,2016,2.69
27-10-2016,27,10,2016,2.72
28-10-2016,28,10,2016,2.72
31-10-2016,31,10,2016,2.85
01-11-2016,1,11,2016,2.53
02-11-2016,2,11,2016,2.53
03-11-2016,3,11,2016,2.41
04-11-2016,4,11,2016,2.2
07-11-2016,7,11,2016,2.37
08-11-2016,8,11,2016,2.34
09-11-2016,9,11,2016,2.22
10-11-2016,10,11,2016,2.08
11-11-2016,11,11,2016,2.08
14-11-2016,14,11,2016,2.26
15-11-2016,15,11,2016,2.49
16-11-2016,16,11,2016,2.49
17-11-2016,17,11,2016,2.37
18-11-2016,18,11,2016,2.6
21-11-2016,21,11,2016,2.81
22-11-2016,22,11,2016,2.73
23-11-2016,23,11,2016,2.76
24-11-2016,24,11,2016,2.76
25-11-2016,25,11,2016,2.76
28-11-2016,28,11,2016,2.96
29-11-2016,29,11,2016,3.02
30-11-2016,30,11,2016,3.32
01-12-2016,1,12,2016,3.32
02-12-2016,2,12,2016,3.44
05-12-2016,5,12,2016,3.44
06-12-2016,6,12,2016,3.75
07-12-2016,7,12,2016,3.8
08-12-2016,8,12,2016,3.68
09-12-2016,9,12,2016,3.75
12-12-2016,12,12,2016,3.6
13-12-2016,13,12,2016,3.65
14-12-2016,14,12,2016,3.55
15-12-2016,15,12,2016,3.56
16-12-2016,16,12,2016,3.51
19-12-2016,19,12,2016,3.55
20-12-2016,20,12,2016,3.39
21-12-2016,21,12,2016,3.5
22-12-2016,22,12,2016,3.5
23-12-2016,23,12,2016,3.6
26-12-2016,26,12,2016,3.6
27-12-2016,27,12,2016,3.7
28-12-2016,28,12,2016,3.7
29-12-2016,29,12,2016,3.71
30-12-2016,30,12,2016,3.71
02-01-2017,2,1,2017,3.71
03-01-2017,3,1,2017,3.41
04-01-2017,4,1,2017,3.42
05-01-2017,5,1,2017,3.42
06-01-2017,6,1,2017,3.38
